sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1529417514907059712,10.20965576,35.16387939,-9.648132324
magnetometer,smartphone,1529417514927018752,9.489440918,33.76464844,-8.91418457
magnetometer,smartphone,1529417514947007744,10.90393066,32.38372803,-10.32562256
magnetometer,smartphone,1529417514967026944,13.78479004,32.39898682,-10.32867432
magnetometer,smartphone,1529417514986985728,17.41638184,31.71081543,-7.467651367
magnetometer,smartphone,1529417515006974976,19.57397461,31.0256958,-7.460021973
magnetometer,smartphone,1529417515026963968,21.71783447,28.25164795,-7.424926758
magnetometer,smartphone,1529417515047410944,24.59411621,26.17492676,-6.686401367
magnetometer,smartphone,1529417515067094016,26.03149414,24.09057617,-5.946350098
magnetometer,smartphone,1529417515086930944,28.88641357,21.32110596,-6.62689209
magnetometer,smartphone,1529417515106949888,29.58984375,19.93560791,-7.322692871
magnetometer,smartphone,1529417515126908928,33.13446045,12.4710083,-7.93762207
magnetometer,smartphone,1529417515146897920,34.57946777,8.988952637,-5.749511719
magnetometer,smartphone,1529417515166886912,34.55352783,7.600402832,-7.159423828
magnetometer,smartphone,1529417515186875904,35.97717285,2.032470703,-5.657958984
magnetometer,smartphone,1529417515207230976,29.0435791,2.793884277,-4.351806641
magnetometer,smartphone,1529417515227067904,27.75268555,4.615783691,-7.345581055
magnetometer,smartphone,1529417515246872832,27.74353027,3.22265625,-7.327270508
magnetometer,smartphone,1529417515266832128,29.20532227,2.526855469,-5.17578125
magnetometer,smartphone,1529417515286820864,28.44696045,-0.9552001953,-6.55670166
magnetometer,smartphone,1529417515306809856,27.04162598,0.4241943359,-4.431152344
magnetometer,smartphone,1529417515326829824,26.27716064,-2.359008789,-6.535339355
magnetometer,smartphone,1529417515346787840,28.43933105,-3.742980957,-5.805969238
magnetometer,smartphone,1529417515366776832,26.27410889,-3.05480957,-6.526184082
magnetometer,smartphone,1529417515387070720,26.27716064,-2.359008789,-6.535339355
magnetometer,smartphone,1529417515406754816,26.25579834,-1.655578613,-8.688354492
magnetometer,smartphone,1529417515426774784,28.41186523,-0.944519043,-9.414672852
magnetometer,smartphone,1529417515446764032,26.17797852,6.198120117,-6.184387207
magnetometer,smartphone,1529417515466722048,27.6184082,7.600402832,-6.91986084
magnetometer,smartphone,1529417515486711040,26.91192627,8.290100098,-6.213378906
magnetometer,smartphone,1529417515506700032,26.91497803,11.7767334,-7.688903809
magnetometer,smartphone,1529417515526689024,29.06799316,10.39581299,-7.672119141
magnetometer,smartphone,1529417515547013888,35.70861816,2.908325195,-4.277038574
magnetometer,smartphone,1529417515566667008,34.97924805,5.696105957,-6.455993652
magnetometer,smartphone,1529417515586656000,35.75134277,8.476257324,-3.637695312
magnetometer,smartphone,1529417515606675968,34.32312012,10.55908203,-3.663635254
magnetometer,smartphone,1529417515626664960,34.32769775,12.64953613,-4.405212402
magnetometer,smartphone,1529417515646622720,31.45904541,16.11938477,-5.163574219
magnetometer,smartphone,1529417515667009024,30.7723999,20.29266357,-4.504394531
magnetometer,smartphone,1529417515686600704,29.34417725,22.3739624,-4.530334473
magnetometer,smartphone,1529417515707017728,25.04882812,26.53045654,-4.580688477
magnetometer,smartphone,1529417515726732032,22.89276123,27.21557617,-4.588317871
magnetometer,smartphone,1529417515746628864,19.29931641,28.59039307,-4.602050781
magnetometer,smartphone,1529417515766617856,18.15948486,28.46679688,-5.320739746
magnetometer,smartphone,1529417515786576896,15.9942627,29.15344238,-6.042480469
magnetometer,smartphone,1529417515806565888,12.38861084,29.83398438,-6.761169434
magnetometer,smartphone,1529417515826554880,11.65924072,29.8324585,-7.475280762
magnetometer,smartphone,1529417515846543872,10.96954346,30.519104,-5.340576172
magnetometer,smartphone,1529417515866838016,8.062744141,31.90612793,-8.213806152
magnetometer,smartphone,1529417515886643712,14.01672363,24.76348877,-6.492614746
magnetometer,smartphone,1529417515906572032,11.13433838,26.14440918,-7.221984863
magnetometer,smartphone,1529417515926469120,10.41870117,25.440979,-6.497192383
magnetometer,smartphone,1529417515946458112,10.4019165,26.84173584,-8.659362793
magnetometer,smartphone,1529417515966447104,9.686279297,24.74365234,-7.202148438
magnetometer,smartphone,1529417515986435840,7.551574707,26.11999512,-5.78918457
magnetometer,smartphone,1529417516006424832,9.686279297,26.13830566,-7.934570312
magnetometer,smartphone,1529417516026810880,7.53326416,26.12457275,-7.217407227
magnetometer,smartphone,1529417516046678016,8.267211914,26.82342529,-6.513977051
magnetometer,smartphone,1529417516066392832,6.800842285,25.42724609,-7.922363281
magnetometer,smartphone,1529417516086381824,9.272766113,28.18603516,-5.871582031
magnetometer,smartphone,1529417516106400768,10.70404053,28.19671631,-6.587219238
magnetometer,smartphone,1529417516126359808,9.97467041,26.79901123,-6.567382812
magnetometer,smartphone,1529417516146348800,12.11853027,26.8157959,-7.998657227
magnetometer,smartphone,1529417516166337792,14.27459717,24.73449707,-7.258605957
magnetometer,smartphone,1529417516186356992,14.99023438,26.83258057,-8.717346191
magnetometer,smartphone,1529417516206681856,16.4276123,26.1428833,-8.709716797
magnetometer,smartphone,1529417516226334976,12.0300293,35.28594971,-9.89074707
magnetometer,smartphone,1529417516246294016,12.73193359,33.89892578,-10.58807373
magnetometer,smartphone,1529417516266283008,16.33300781,33.91723633,-10.59265137
magnetometer,smartphone,1529417516286272000,15.61431885,32.51800537,-9.858703613
magnetometer,smartphone,1529417516306260992,17.74902344,29.74700928,-10.53771973
magnetometer,smartphone,1529417516326249984,19.93103027,31.84509277,-9.854125977
magnetometer,smartphone,1529417516346238976,21.35467529,29.06646729,-9.819030762
magnetometer,smartphone,1529417516366654976,22.08709717,29.76379395,-9.114074707
magnetometer,smartphone,1529417516386338816,24.95574951,29.08477783,-9.823608398
magnetometer,smartphone,1529417516406205696,23.17962646,25.08087158,-10.41870117
magnetometer,smartphone,1529417516426224896,26.03607178,22.31292725,-11.09924316
magnetometer,smartphone,1529417516446213888,28.19976807,23.01940918,-11.1114502
magnetometer,smartphone,1529417516466172928,28.175354,18.84155273,-11.05499268
magnetometer,smartphone,1529417516486191872,31.75964355,16.0736084,-11.02142334
magnetometer,smartphone,1529417516506150912,31.78100586,16.76635742,-9.602355957
magnetometer,smartphone,1529417516526474752,29.62493896,14.66064453,-8.143615723
magnetometer,smartphone,1529417516546372864,29.15802002,13.28430176,-6.942749023
magnetometer,smartphone,1529417516566147840,29.88586426,11.89117432,-5.49621582
magnetometer,smartphone,1529417516586106880,29.87823486,11.8927002,-6.210327148
magnetometer,smartphone,1529417516606095872,29.14428711,9.800720215,-6.181335449
magnetometer,smartphone,1529417516626084864,30.60760498,9.103393555,-4.03137207
magnetometer,smartphone,1529417516646073856,29.14428711,9.800720215,-6.181335449
magnetometer,smartphone,1529417516666063104,30.5847168,9.80682373,-6.182861328
magnetometer,smartphone,1529417516686417920,29.14886475,9.101867676,-5.458068848
magnetometer,smartphone,1529417516706284800,29.15802002,10.49346924,-5.476379395
magnetometer,smartphone,1529417516726030080,29.4128418,12.31231689,-10.09063721
magnetometer,smartphone,1529417516746049792,28.7399292,14.38903809,-7.260131836
magnetometer,smartphone,1529417516766038784,28.01971436,15.78063965,-7.992553711
magnetometer,smartphone,1529417516785996800,28.73077393,18.57757568,-10.17303467
magnetometer,smartphone,1529417516805985792,25.87585449,19.9508667,-8.760070801
magnetometer,smartphone,1529417516825974784,25.13885498,22.74169922,-11.65313721
magnetometer,smartphone,1529417516845963776,24.42626953,24.13024902,-11.67144775
magnetometer,smartphone,1529417516866288896,23.71063232,24.82299805,-11.68060303
magnetometer,smartphone,1529417516885942016,20.8114624,28.53088379,-14.23187256
magnetometer,smartphone,1529417516905961984,22.97058105,31.33239746,-15.70129395
magnetometer,smartphone,1529417516925920000,18.64929199,29.91485596,-14.96276855
magnetometer,smartphone,1529417516945908992,18.65386963,30.61065674,-14.97192383
magnetometer,smartphone,1529417516965897984,16.51000977,33.38623047,-15.00701904
magnetometer,smartphone,1529417516985886976,16.48406982,31.99768066,-16.41693115
magnetometer,smartphone,1529417517005875968,15.80352783,32.68127441,-13.56811523
magnetometer,smartphone,1529417517026262016,16.52374268,34.07897949,-14.30206299
magnetometer,smartphone,1529417517045945856,19.090271,30.24902344,-11.98730469
magnetometer,smartphone,1529417517065842944,16.92962646,31.63299561,-12.71820068
magnetometer,smartphone,1529417517085831936,17.62390137,30.24902344,-14.12963867
magnetometer,smartphone,1529417517105820928,17.62390137,30.24902344,-14.12963867
magnetometer,smartphone,1529417517125809920,17.62390137,30.24902344,-14.12963867
magnetometer,smartphone,1529417517145798912,17.62390137,30.24902344,-14.12963867
magnetometer,smartphone,1529417517165787904,14.00909424,30.93109131,-15.56243896
magnetometer,smartphone,1529417517186113024,14.04418945,32.31658936,-13.43841553
magnetometer,smartphone,1529417517205948928,14.04418945,32.31658936,-13.43841553
magnetometer,smartphone,1529417517225785856,17.35076904,24.01885986,-13.57421875
magnetometer,smartphone,1529417517245743872,17.35839844,25.4119873,-13.5925293
magnetometer,smartphone,1529417517265732864,16.61224365,24.02038574,-15.00244141
magnetometer,smartphone,1529417517285721856,17.3538208,24.71618652,-13.58337402
magnetometer,smartphone,1529417517305710848,16.60766602,23.32305908,-14.99328613
magnetometer,smartphone,1529417517325699840,17.36755371,25.40893555,-12.87841797
magnetometer,smartphone,1529417517346055936,17.32788086,23.32763672,-14.99328613
magnetometer,smartphone,1529417517365952768,15.50750732,27.02789307,-18.95141602
magnetometer,smartphone,1529417517385667072,16.91741943,24.95117188,-20.35369873
magnetometer,smartphone,1529417517405656064,17.66357422,24.94812012,-18.21136475
magnetometer,smartphone,1529417517425645056,19.81201172,24.26452637,-18.91937256
magnetometer,smartphone,1529417517445633792,19.09942627,25.65307617,-18.93768311
magnetometer,smartphone,1529417517465622784,21.25244141,24.27215576,-18.92089844
magnetometer,smartphone,1529417517485613056,21.95892334,23.5824585,-19.62738037
magnetometer,smartphone,1529417517505601792,23.42987061,24.27825928,-17.49572754
magnetometer,smartphone,1529417517525926144,23.41766357,23.58398438,-18.20068359
magnetometer,smartphone,1529417517545609984,26.30310059,21.5057373,-16.74804688
magnetometer,smartphone,1529417517565598976,26.24969482,23.99749756,-15.71807861
magnetometer,smartphone,1529417517585570048,25.52032471,23.99597168,-16.43066406
magnetometer,smartphone,1529417517605559040,27.69012451,24.00360107,-15.71960449
magnetometer,smartphone,1529417517625577984,29.11376953,22.62115479,-16.41693115
magnetometer,smartphone,1529417517645536768,30.55877686,20.53527832,-14.96124268
magnetometer,smartphone,1529417517665525760,31.300354,19.8348999,-12.80975342
magnetometer,smartphone,1529417517685910784,30.12695312,20.86334229,-12.17041016
magnetometer,smartphone,1529417517705594880,29.39910889,20.86181641,-12.88452148
magnetometer,smartphone,1529417517725522944,29.38079834,19.47174072,-13.58032227
magnetometer,smartphone,1529417517745511936,31.53381348,16.69464111,-12.83111572
magnetometer,smartphone,1529417517765470976,33.00476074,17.39044189,-10.69946289
magnetometer,smartphone,1529417517785459968,32.29675293,18.08166504,-9.992980957
magnetometer,smartphone,1529417517805448960,33.73718262,18.08929443,-9.994506836
magnetometer,smartphone,1529417517825437952,33.02612305,16.68701172,-8.546447754
magnetometer,smartphone,1529417517845762048,33.72497559,15.99884033,-9.967041016
magnetometer,smartphone,1529417517865567744,33.02154541,17.38586426,-9.269714355
magnetometer,smartphone,1529417517885404928,29.24194336,20.91064453,-11.83776855
magnetometer,smartphone,1529417517905484800,29.96368408,19.51904297,-11.10534668
magnetometer,smartphone,1529417517925412864,29.26025391,19.5098877,-9.675598145
magnetometer,smartphone,1529417517945372160,29.95910645,18.82171631,-11.09619141
magnetometer,smartphone,1529417517965361152,29.96368408,19.51904297,-11.10534668
magnetometer,smartphone,1529417517985349888,29.23431396,20.91217041,-12.55187988
magnetometer,smartphone,1529417518005704960,29.82635498,20.16601562,-12.03460693
magnetometer,smartphone,1529417518025572096,29.8034668,20.8694458,-14.18609619
magnetometer,smartphone,1529417518045316864,28.36303711,19.46716309,-13.45214844
magnetometer,smartphone,1529417518065336064,30.52062988,20.17669678,-14.1784668
magnetometer,smartphone,1529417518085325056,26.94854736,22.24273682,-12.77313232
magnetometer,smartphone,1529417518105376000,27.65960693,22.24884033,-13.48724365
magnetometer,smartphone,1529417518125272832,27.6473999,24.34539795,-15.65856934
magnetometer,smartphone,1529417518145262080,26.21154785,23.63891602,-14.93377686
magnetometer,smartphone,1529417518165251072,26.21459961,24.3347168,-14.94293213
magnetometer,smartphone,1529417518185544960,23.30780029,25.7232666,-17.81616211
magnetometer,smartphone,1529417518205289984,23.34747314,26.40991211,-14.96734619
magnetometer,smartphone,1529417518225249024,25.23040771,23.30322266,-15.08483887
magnetometer,smartphone,1529417518245238016,24.54528809,26.08032227,-13.6932373
magnetometer,smartphone,1529417518265196032,23.10028076,26.77154541,-14.41497803
magnetometer,smartphone,1529417518285185024,22.41821289,28.84979248,-12.29858398
magnetometer,smartphone,1529417518305174016,20.21942139,26.75628662,-14.41192627
magnetometer,smartphone,1529417518325162752,21.90856934,26.19476318,-14.0838623
magnetometer,smartphone,1529417518345518080,21.90856934,28.98406982,-15.55023193
magnetometer,smartphone,1529417518365232896,21.92687988,27.58483887,-13.38806152
magnetometer,smartphone,1529417518385160960,20.5078125,28.26843262,-11.96746826
magnetometer,smartphone,1529417518405149952,19.76470947,27.57415771,-13.38653564
magnetometer,smartphone,1529417518425107968,21.21429443,28.97338867,-13.40637207
magnetometer,smartphone,1529417518445096960,19.76928711,28.2699585,-13.39569092
magnetometer,smartphone,1529417518465085952,20.45898438,27.58483887,-15.53039551
magnetometer,smartphone,1529417518485105920,20.4864502,27.57720947,-13.38653564
magnetometer,smartphone,1529417518505399808,21.93908691,28.27911377,-12.68310547
magnetometer,smartphone,1529417518525206016,19.77844238,28.26843262,-12.68157959
magnetometer,smartphone,1529417518545041920,22.65930176,28.28216553,-12.68463135
magnetometer,smartphone,1529417518565030912,23.82659912,29.00695801,-10.90393066
magnetometer,smartphone,1529417518585019904,23.08502197,28.31115723,-12.32147217
magnetometer,smartphone,1529417518605009152,21.66595459,28.99475098,-10.90087891
magnetometer,smartphone,1529417518624998144,22.39074707,28.30047607,-10.1776123
magnetometer,smartphone,1529417518644987136,19.23065186,30.04150391,-15.57617188
magnetometer,smartphone,1529417518665312000,19.22302246,28.64837646,-15.55633545
magnetometer,smartphone,1529417518685178880,18.51043701,28.64227295,-14.84222412
magnetometer,smartphone,1529417518704984832,18.49365234,28.64685059,-16.27044678
magnetometer,smartphone,1529417518724973824,20.66345215,28.65600586,-15.55938721
magnetometer,smartphone,1529417518744931840,19.9508667,27.25524902,-14.10980225
magnetometer,smartphone,1529417518764951808,21.40960693,28.6529541,-13.41705322
magnetometer,smartphone,1529417518784910848,19.9508667,28.64990234,-14.84375
magnetometer,smartphone,1529417518804899840,19.9508667,27.25524902,-14.10980225
magnetometer,smartphone,1529417518824888832,19.91729736,27.2644043,-16.96777344
magnetometer,smartphone,1529417518845182976,20.63751221,28.66363525,-17.70172119
magnetometer,smartphone,1529417518864897024,19.95544434,29.347229,-14.85290527
magnetometer,smartphone,1529417518884855040,20.6237793,27.96936035,-18.40667725
magnetometer,smartphone,1529417518904844032,16.63208008,27.24151611,-15.65551758
magnetometer,smartphone,1529417518924834048,15.89813232,27.94036865,-17.09289551
magnetometer,smartphone,1529417518944823040,15.89050293,26.54724121,-17.07458496
magnetometer,smartphone,1529417518964812032,17.31414795,26.86004639,-16.10717773
magnetometer,smartphone,1529417518984801024,17.33551025,26.15661621,-13.95568848
magnetometer,smartphone,1529417519005156096,17.32177734,26.85699463,-15.39306641
magnetometer,smartphone,1529417519024808960,15.86914062,26.15661621,-16.09649658
magnetometer,smartphone,1529417519044797952,17.32177734,26.85699463,-15.39306641
magnetometer,smartphone,1529417519064817920,15.88134766,26.84936523,-15.39154053
magnetometer,smartphone,1529417519084806912,15.8996582,26.8447876,-13.96331787
magnetometer,smartphone,1529417519104764928,16.58935547,27.55432129,-16.83044434
magnetometer,smartphone,1529417519124753920,14.4241333,26.84783936,-16.8182373
magnetometer,smartphone,1529417519144742912,15.85998535,26.15814209,-16.81060791
magnetometer,smartphone,1529417519165036800,15.83404541,24.76959229,-18.22052002
magnetometer,smartphone,1529417519184813056,15.85540771,24.06616211,-16.06903076
magnetometer,smartphone,1529417519204679936,17.99926758,22.68676758,-16.76635742
magnetometer,smartphone,1529417519224698880,19.68841553,22.69287109,-16.29333496
magnetometer,smartphone,1529417519244657920,21.11206055,21.30889893,-16.9921875
magnetometer,smartphone,1529417519264646912,21.82006836,19.22454834,-16.96472168
magnetometer,smartphone,1529417519284635904,22.90496826,21.57745361,-16.98455811
magnetometer,smartphone,1529417519304624896,24.34234619,19.49310303,-16.24450684
magnetometer,smartphone,1529417519324950016,23.63433838,21.57897949,-16.27197266
magnetometer,smartphone,1529417519344846848,24.35455322,21.58203125,-16.27197266
magnetometer,smartphone,1529417519364592128,24.35455322,20.18737793,-15.53955078
magnetometer,smartphone,1529417519384641792,23.62670898,20.18585205,-16.25213623
magnetometer,smartphone,1529417519404570112,23.63433838,20.18280029,-15.5380249
magnetometer,smartphone,1529417519424559104,25.06256104,18.10150146,-15.51208496
magnetometer,smartphone,1529417519444547840,25.77056885,16.015625,-15.48461914
magnetometer,smartphone,1529417519464536832,25.06256104,16.70684814,-14.77966309
magnetometer,smartphone,1529417519484952832,27.2277832,16.01867676,-14.05792236
magnetometer,smartphone,1529417519504759040,26.47705078,15.32592773,-16.19110107
magnetometer,smartphone,1529417519524534016,26.45111084,15.33203125,-18.33343506
magnetometer,smartphone,1529417519544553984,25.76141357,17.41333008,-16.93267822
magnetometer,smartphone,1529417519564482048,23.35662842,18.11218262,-18.68591309
magnetometer,smartphone,1529417519584471040,22.64556885,18.1060791,-17.97180176
magnetometer,smartphone,1529417519604460032,24.168396,17.37976074,-20.63751221
magnetometer,smartphone,1529417519624480000,24.13330078,17.38891602,-23.4954834
magnetometer,smartphone,1529417519644438016,24.18060303,19.46868896,-20.66497803
magnetometer,smartphone,1529417519664793088,23.47259521,20.15991211,-19.96002197
magnetometer,smartphone,1529417519684446976,22.02758789,22.24578857,-21.41418457
magnetometer,smartphone,1529417519704404992,20.60089111,22.93243408,-20.70770264
magnetometer,smartphone,1529417519724973824,20.62225342,25.01983643,-20.02105713
magnetometer,smartphone,1529417519744382976,18.46923828,26.40075684,-20.0378418
magnetometer,smartphone,1529417519764371968,18.47381592,25.7019043,-19.3145752
magnetometer,smartphone,1529417519784360960,15.60974121,27.07824707,-18.61419678
magnetometer,smartphone,1529417519804349952,16.36962891,30.55877686,-17.23327637
magnetometer,smartphone,1529417519824736000,13.46588135,29.85229492,-18.64929199
magnetometer,smartphone,1529417519844419840,11.34490967,30.52825928,-15.7989502
magnetometer,smartphone,1529417519864316928,12.08648682,32.61871338,-15.11383057
magnetometer,smartphone,1529417519884336896,9.90447998,31.91680908,-16.52984619
magnetometer,smartphone,1529417519904355840,7.89642334,30.46417236,-14.58282471
magnetometer,smartphone,1529417519924283904,12.3916626,27.72674561,-14.51721191
magnetometer,smartphone,1529417519944272896,12.3916626,27.72674561,-14.51721191
magnetometer,smartphone,1529417519964261888,12.3916626,27.72674561,-14.51721191
magnetometer,smartphone,1529417519984587008,13.85803223,27.72674561,-12.37487793
magnetometer,smartphone,1529417520004453888,10.96343994,28.41339111,-13.8092041
magnetometer,smartphone,1529417520024229120,11.71875,29.80194092,-11.68670654
magnetometer,smartphone,1529417520044218112,13.8885498,28.41644287,-10.24169922
magnetometer,smartphone,1529417520064238080,14.62249756,27.71759033,-8.804321289
magnetometer,smartphone,1529417520084196096,16.04919434,28.42712402,-10.24475098
magnetometer,smartphone,1529417520104185088,16.10107422,28.41186523,-5.958557129
magnetometer,smartphone,1529417520124174080,15.37628174,29.10766602,-6.680297852
magnetometer,smartphone,1529417520144529920,16.08886719,27.71911621,-6.663513184
magnetometer,smartphone,1529417520164427008,14.66064453,28.40576172,-5.95703125
magnetometer,smartphone,1529417520184140800,15.39459229,29.10308838,-5.252075195
magnetometer,smartphone,1529417520204190976,16.09191895,28.41491699,-6.672668457
magnetometer,smartphone,1529417520224118784,13.92364502,28.40576172,-7.383728027
magnetometer,smartphone,1529417520244139008,8.41217041,30.92193604,-10.68267822
magnetometer,smartphone,1529417520264097792,6.988525391,32.3059082,-9.985351562
magnetometer,smartphone,1529417520284086016,8.416748047,31.6192627,-10.6918335
magnetometer,smartphone,1529417520304075008,8.41217041,30.92193604,-10.68267822
magnetometer,smartphone,1529417520324430848,6.971740723,32.31048584,-11.41357422
magnetometer,smartphone,1529417520344114944,6.234741211,29.5211792,-11.37542725
magnetometer,smartphone,1529417520364041984,6.246948242,33.00476074,-12.13684082
magnetometer,smartphone,1529417520384061952,6.962585449,32.31201172,-12.12921143
magnetometer,smartphone,1529417520404020992,5.540466309,32.29980469,-10.69793701
magnetometer,smartphone,1529417520424009984,6.237792969,31.61315918,-12.11853027
magnetometer,smartphone,1529417520443998976,4.086303711,31.59942627,-11.40136719
magnetometer,smartphone,1529417520463987968,4.064941406,30.90667725,-12.82043457
magnetometer,smartphone,1529417520484403968,4.077148438,31.60095215,-12.11547852
magnetometer,smartphone,1529417520504118016,4.77142334,30.21697998,-13.5269165
magnetometer,smartphone,1529417520523955200,4.776000977,32.30895996,-14.26849365
magnetometer,smartphone,1529417520543943936,4.064941406,32.30285645,-13.55438232
magnetometer,smartphone,1529417520563932928,5.992126465,31.84661865,-7.31048584
magnetometer,smartphone,1529417520583921920,5.999755859,31.84509277,-6.596374512
magnetometer,smartphone,1529417520603910912,6.004333496,31.14624023,-5.871582031
magnetometer,smartphone,1529417520623899904,8.148193359,31.16149902,-7.302856445
magnetometer,smartphone,1529417520644224000,5.969238281,32.55004883,-9.461975098
magnetometer,smartphone,1529417520664060928,7.453918457,31.15081787,-5.158996582
magnetometer,smartphone,1529417520683928064,8.139038086,31.16455078,-8.018493652
magnetometer,smartphone,1529417520703886080,8.174133301,31.15539551,-5.160522461
magnetometer,smartphone,1529417520723875072,9.605407715,31.16455078,-5.876159668
magnetometer,smartphone,1529417520743864064,11.72332764,29.79278564,-8.717346191
magnetometer,smartphone,1529417520763853056,12.45727539,30.4901123,-8.013916016
magnetometer,smartphone,1529417520783812096,14.63470459,29.1015625,-5.854797363
magnetometer,smartphone,1529417520804197888,14.6697998,29.09240723,-2.996826172
magnetometer,smartphone,1529417520824064000,16.07971191,29.80499268,-5.865478516
magnetometer,smartphone,1529417520843808768,18.23272705,27.02789307,-5.116271973
magnetometer,smartphone,1529417520863828736,19.68231201,27.0324707,-4.403686523
magnetometer,smartphone,1529417520883757056,21.85516357,27.73895264,-3.701782227
magnetometer,smartphone,1529417520903745792,16.28570557,26.17034912,-3.517150879
magnetometer,smartphone,1529417520923734784,15.57006836,25.46844482,-2.793884277
magnetometer,smartphone,1529417520943723776,16.28112793,24.07989502,-2.77557373
magnetometer,smartphone,1529417520963712768,17.71697998,23.39019775,-2.767944336
magnetometer,smartphone,1529417520984038144,17.01049805,24.0814209,-2.061462402
magnetometer,smartphone,1529417521003720960,18.44177246,25.48522949,-3.511047363
magnetometer,smartphone,1529417521023680000,16.29333496,26.16882324,-2.803039551
magnetometer,smartphone,1529417521043699968,17.72613525,24.7833252,-2.786254883
magnetometer,smartphone,1529417521063688960,17.00592041,24.78027344,-2.786254883
magnetometer,smartphone,1529417521083646976,16.30706787,26.86309814,-2.098083496
magnetometer,smartphone,1529417521103635968,16.27655029,23.38256836,-2.766418457
magnetometer,smartphone,1529417521123624960,17.01507568,24.77722168,-2.070617676
magnetometer,smartphone,1529417521145078784,17.02728271,25.47149658,-1.365661621
magnetometer,smartphone,1529417521163695104,15.6036377,26.85394287,-0.6683349609
magnetometer,smartphone,1529417521183623168,15.59143066,26.15966797,-1.373291016
magnetometer,smartphone,1529417521203612160,11.72943115,27.47497559,-4.988098145
magnetometer,smartphone,1529417521223570176,10.30578613,27.46276855,-3.558349609
magnetometer,smartphone,1529417521243590144,15.2633667,29.35180664,-1.062011719
magnetometer,smartphone,1529417521263547904,13.83666992,30.03845215,-0.3540039062
magnetometer,smartphone,1529417521283536896,14.5690918,30.73577881,0.3494262695
magnetometer,smartphone,1529417521303862016,11.66229248,29.33349609,-1.057434082
magnetometer,smartphone,1529417521323667968,11.66687012,28.63464355,-0.3326416016
magnetometer,smartphone,1529417521343596032,9.532165527,30.01098633,1.078796387
magnetometer,smartphone,1529417521363523840,9.518432617,30.71289062,-0.358581543
magnetometer,smartphone,1529417521383543040,11.69281006,31.41784668,0.3433227539
magnetometer,smartphone,1529417521403470848,10.96801758,30.71746826,0.3540039062
magnetometer,smartphone,1529417521423459840,11.70654297,30.71746826,1.782226562
magnetometer,smartphone,1529417521443449088,11.74468994,31.40411377,4.629516602
magnetometer,smartphone,1529417521463804928,11.7401123,30.70678711,4.638671875
magnetometer,smartphone,1529417521483640832,13.89770508,30.02166748,4.64630127
magnetometer,smartphone,1529417521503416064,13.87939453,28.6315918,3.950500488
magnetometer,smartphone,1529417521523436032,14.19372559,24.66888428,3.72467041
magnetometer,smartphone,1529417521543394048,15.65704346,25.36773682,5.142211914
magnetometer,smartphone,1529417521563383040,13.63220215,25.730896,1.992797852
magnetometer,smartphone,1529417521583372032,12.46032715,28.34014893,5.139160156
magnetometer,smartphone,1529417521603360768,11.72332764,28.3416748,3.7109375
magnetometer,smartphone,1529417521623380736,10.29968262,29.72412109,4.40826416
magnetometer,smartphone,1529417521643675136,11.74468994,27.63824463,5.863952637
magnetometer,smartphone,1529417521663328000,8.871459961,29.01611328,5.848693848
magnetometer,smartphone,1529417521683378944,10.27374268,26.94091797,3.730773926
magnetometer,smartphone,1529417521703307008,9.579467773,29.72106934,4.409790039
magnetometer,smartphone,1529417521723294976,8.125305176,29.01916504,3.706359863
magnetometer,smartphone,1529417521743283968,7.400512695,28.31878662,3.715515137
magnetometer,smartphone,1529417521763272960,8.84552002,29.0222168,3.704833984
magnetometer,smartphone,1529417521783261952,7.400512695,29.71343994,2.983093262
magnetometer,smartphone,1529417521803648000,10.26916504,30.43060303,1.541137695
magnetometer,smartphone,1529417521823301888,9.523010254,27.64282227,0.8651733398
magnetometer,smartphone,1529417521843229952,7.746887207,30.36956787,-0.8758544922
magnetometer,smartphone,1529417521863248896,7.746887207,30.36956787,-0.8758544922
magnetometer,smartphone,1529417521883207936,9.213256836,31.76574707,0.5325317383
magnetometer,smartphone,1529417521903196928,9.085083008,29.17327881,1.10168457
magnetometer,smartphone,1529417521923216128,9.086608887,27.77862549,1.834106445
magnetometer,smartphone,1529417521943175168,10.54382324,29.17633057,2.528381348
magnetometer,smartphone,1529417521963499008,9.120178223,30.55877686,3.225708008
magnetometer,smartphone,1529417521983335936,11.98425293,29.18395996,2.526855469
magnetometer,smartphone,1529417522003171840,10.54840088,28.47747803,3.251647949
magnetometer,smartphone,1529417522023130880,10.55755615,27.07977295,4.699707031
magnetometer,smartphone,1529417522043119872,10.55297852,29.17327881,3.242492676
magnetometer,smartphone,1529417522063108864,11.9934082,29.1809082,3.240966797
magnetometer,smartphone,1529417522083097856,11.95373535,27.0980835,1.126098633
magnetometer,smartphone,1529417522103086848,14.13269043,28.50036621,1.818847656
magnetometer,smartphone,1529417522123441920,13.43841553,29.88433838,3.230285645
magnetometer,smartphone,1529417522143277824,14.12353516,27.10723877,1.837158203
magnetometer,smartphone,1529417522163054080,13.59710693,29.47998047,5.250549316
magnetometer,smartphone,1529417522183043072,14.32647705,28.08685303,6.69708252
magnetometer,smartphone,1529417522203062016,15.01617432,27.4017334,4.56237793
magnetometer,smartphone,1529417522223021056,15.02075195,26.70288086,5.285644531
magnetometer,smartphone,1529417522243010048,13.70697021,26.25732422,5.946350098
